1.786000000000000000e+03,1.786000000000000000e+03,1.786000000000000000e+03,1.797000000000000000e+03,1.788000000000000000e+03,1.811000000000000000e+03,1.792000000000000000e+03,1.809000000000000000e+03,1.783000000000000000e+03,1.794000000000000000e+03
1.496000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.492000000000000000e+03,1.494000000000000000e+03,1.492000000000000000e+03,1.492000000000000000e+03,1.492000000000000000e+03,1.494000000000000000e+03,1.496000000000000000e+03
1.392000000000000000e+03,1.392000000000000000e+03,1.392000000000000000e+03,1.398000000000000000e+03,1.396000000000000000e+03,1.396000000000000000e+03,1.396000000000000000e+03,1.396000000000000000e+03,1.396000000000000000e+03,1.396000000000000000e+03
1.276000000000000000e+03,1.276000000000000000e+03,1.276000000000000000e+03,1.274000000000000000e+03,1.272000000000000000e+03,1.272000000000000000e+03,1.272000000000000000e+03,1.274000000000000000e+03,1.270000000000000000e+03,1.272000000000000000e+03
