297.5,512.5,-1071.9171142578125,Cap_rock
717.5,512.5,-1159.9901962280273,Cap_rock
1137.5,512.5,-1157.2699737548828,Cap_rock
297.5,512.5,-1111.9171142578125,Reservoir
717.5,512.5,-1199.9901962280273,Reservoir
1137.5,512.5,-1197.2699737548828,Reservoir
