8.333333333333333925e+00,8.333333333333333925e+00,-1.092383842468261719e+03
8.333333333333333925e+00,2.500000000000000000e+01,-1.092492942810058594e+03
8.333333333333333925e+00,4.166666666666667140e+01,-1.092606887817382812e+03
8.333333333333333925e+00,5.833333333333333570e+01,-1.092726211547851562e+03
8.333333333333333925e+00,7.500000000000000000e+01,-1.092851219177246094e+03
8.333333333333333925e+00,9.166666666666667140e+01,-1.092982444763183594e+03
8.333333333333333925e+00,1.083333333333333286e+02,-1.093120536804199219e+03
8.333333333333333925e+00,1.250000000000000000e+02,-1.093266143798828125e+03
8.333333333333333925e+00,1.416666666666666856e+02,-1.093420028686523438e+03
8.333333333333333925e+00,1.583333333333333428e+02,-1.093583145141601562e+03
8.333333333333333925e+00,1.750000000000000284e+02,-1.093756332397460938e+03
8.333333333333333925e+00,1.916666666666666856e+02,-1.093940773010253906e+03
8.333333333333333925e+00,2.083333333333333428e+02,-1.094137649536132812e+03
8.333333333333333925e+00,2.250000000000000284e+02,-1.094347953796386719e+03
8.333333333333333925e+00,2.416666666666666856e+02,-1.094572944641113281e+03
8.333333333333333925e+00,2.583333333333333712e+02,-1.094813728332519531e+03
8.333333333333333925e+00,2.750000000000000000e+02,-1.095070648193359375e+03
8.333333333333333925e+00,2.916666666666666856e+02,-1.095343742370605469e+03
8.333333333333333925e+00,3.083333333333333144e+02,-1.095632247924804688e+03
8.333333333333333925e+00,3.250000000000000000e+02,-1.095934028625488281e+03
8.333333333333333925e+00,3.416666666666666856e+02,-1.096244010925292969e+03
8.333333333333333925e+00,3.583333333333333144e+02,-1.096553802490234375e+03
8.333333333333333925e+00,3.750000000000000000e+02,-1.096850090026855469e+03
8.333333333333333925e+00,3.916666666666666856e+02,-1.097112846374511719e+03
8.333333333333333925e+00,4.083333333333333144e+02,-1.097314300537109375e+03
8.333333333333333925e+00,4.250000000000000000e+02,-1.097420463562011719e+03
8.333333333333333925e+00,4.416666666666666856e+02,-1.097397804260253906e+03
8.333333333333333925e+00,4.583333333333333712e+02,-1.097232093811035156e+03
8.333333333333333925e+00,4.750000000000000000e+02,-1.096964836120605469e+03
8.333333333333333925e+00,4.916666666666666856e+02,-1.096735191345214844e+03
8.333333333333333925e+00,5.083333333333333712e+02,-1.096735191345214844e+03
8.333333333333333925e+00,5.250000000000001137e+02,-1.096964912414550781e+03
8.333333333333333925e+00,5.416666666666667425e+02,-1.097232322692871094e+03
8.333333333333333925e+00,5.583333333333333712e+02,-1.097398033142089844e+03
8.333333333333333925e+00,5.750000000000001137e+02,-1.097420730590820312e+03
8.333333333333333925e+00,5.916666666666667425e+02,-1.097314643859863281e+03
8.333333333333333925e+00,6.083333333333333712e+02,-1.097113227844238281e+03
8.333333333333333925e+00,6.250000000000001137e+02,-1.096850585937500000e+03
8.333333333333333925e+00,6.416666666666667425e+02,-1.096554336547851562e+03
8.333333333333333925e+00,6.583333333333333712e+02,-1.096244544982910156e+03
8.333333333333333925e+00,6.750000000000001137e+02,-1.095934638977050781e+03
8.333333333333333925e+00,6.916666666666667425e+02,-1.095633010864257812e+03
8.333333333333333925e+00,7.083333333333333712e+02,-1.095344505310058594e+03
8.333333333333333925e+00,7.250000000000001137e+02,-1.095071525573730469e+03
8.333333333333333925e+00,7.416666666666667425e+02,-1.094814605712890625e+03
8.333333333333333925e+00,7.583333333333333712e+02,-1.094573936462402344e+03
8.333333333333333925e+00,7.750000000000001137e+02,-1.094348983764648438e+03
8.333333333333333925e+00,7.916666666666667425e+02,-1.094138679504394531e+03
8.333333333333333925e+00,8.083333333333333712e+02,-1.093941917419433594e+03
8.333333333333333925e+00,8.250000000000001137e+02,-1.093757553100585938e+03
8.333333333333333925e+00,8.416666666666667425e+02,-1.093584403991699219e+03
8.333333333333333925e+00,8.583333333333334849e+02,-1.093421287536621094e+03
8.333333333333333925e+00,8.750000000000001137e+02,-1.093267402648925781e+03
8.333333333333333925e+00,8.916666666666667425e+02,-1.093121948242187500e+03
8.333333333333333925e+00,9.083333333333334849e+02,-1.092983932495117188e+03
8.333333333333333925e+00,9.250000000000001137e+02,-1.092852706909179688e+03
8.333333333333333925e+00,9.416666666666667425e+02,-1.092727737426757812e+03
8.333333333333333925e+00,9.583333333333334849e+02,-1.092608604431152344e+03
8.333333333333333925e+00,9.750000000000001137e+02,-1.092494621276855469e+03
8.333333333333333925e+00,9.916666666666667425e+02,-1.092385635375976562e+03
2.500000000000000000e+01,8.333333333333333925e+00,-1.092409057617187500e+03
2.500000000000000000e+01,2.500000000000000000e+01,-1.092523727416992188e+03
2.500000000000000000e+01,4.166666666666667140e+01,-1.092643890380859375e+03
2.500000000000000000e+01,5.833333333333333570e+01,-1.092769737243652344e+03
2.500000000000000000e+01,7.500000000000000000e+01,-1.092902183532714844e+03
2.500000000000000000e+01,9.166666666666667140e+01,-1.093041534423828125e+03
2.500000000000000000e+01,1.083333333333333286e+02,-1.093188896179199219e+03
2.500000000000000000e+01,1.250000000000000000e+02,-1.093344841003417969e+03
2.500000000000000000e+01,1.416666666666666856e+02,-1.093510589599609375e+03
2.500000000000000000e+01,1.583333333333333428e+02,-1.093687171936035156e+03
